Default,term,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_high,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,recoveries,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,last_fico_range_high,last_fico_range_low,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,total_bc_limit
Fully Paid,1,337.09,1,338,3,1,85000,1,2,3,6,17,15,0,24,759,0,0,9488,20.1,31,513.41,0,33,8826.61,13,694,690,0,32193,0,2,0,1,17,22705,52,0,2,3906,35,47300,1,2,2,3,2927,13312,41.6,128,121,18,17,0,45,0,0,3,5,10,8,10,21,3,12,0,100,0,0,22800
Fully Paid,1,612.89,1,607,8,1,55000,1,3,4,186,38,29.15,0,302,754,0,0,4851,23.8,23,2045.97,0,16,612.85,26,749,745,0,205155,1,3,1,4,3,36812,79,1,1,2776,62,20400,1,0,3,5,25644,9924,21.9,87,255,8,3,1,8,3,0,1,2,9,8,5,14,3,9,2,95.7,0,0,12700
Fully Paid,1,451.73,1,335.5,3,3,80000,1,3,4,110,41,20.18,0,13,779,1,0,41593,21.4,47,1241.28,0,38,2244.3,37,799,795,0,330562,1,1,0,0,54,55536,74,2,6,2491,21,194800,1,1,3,6,13773,114609,4.2,141,272,2,2,2,2,1,0,7,12,19,6,28,39,12,30,2,97.9,0,0,119600
Fully Paid,1,361.38,1,357,6,1,53750,2,3,4,322,3,15.3,1,313,704,0,0,3172,17.2,19,463.54,0,30,9219.99,9,499,0,0,142615,0,1,0,2,17,6468,22,0,0,0,22,18400,2,6,1,3,17827,8500,0,99,60,35,9,2,37,11,0,0,2,3,10,5,6,3,8,1,94.7,0,0,8500
Fully Paid,1,261.08,2,136,1,1,45000,1,3,4,226,19,21.23,0,122,674,0,0,11141,35.5,69,1257.1,0,25,252.27,26,769,765,0,148154,2,2,0,1,13,136887,86,4,6,1984,49,31400,2,2,0,7,5926,1188,79.5,147,215,4,4,2,13,13,1,3,3,6,21,25,45,12,27,4,97.1,100,0,5800
Fully Paid,1,391.62,2,502,5,3,40000,1,2,3,28,27,31.95,3,235,669,0,0,11008,41.4,22,1096.73,0,14,8659.7,13,524,520,230,31915,0,2,1,1,12,20907,64,1,2,3058,54,26600,2,0,4,3,2128,10671,49.7,64,91,10,10,0,10,2,0,7,10,11,3,14,19,8,16,2,90.5,20,0,21200
Fully Paid,1,559.83,1,596,7,1,75000,1,3,4,17,26,25.65,0,198,719,1,0,7758,33.2,47,1771.1,0,34,8073.57,13,529,525,0,304914,3,6,2,3,6,94902,76,2,3,4829,65,23400,1,3,3,7,25410,12642,38,177,175,6,6,1,6,6,0,2,4,15,24,5,21,2,12,5,97.8,50,0,20400
Fully Paid,1,118.68,2,593,1,1,85000,2,3,4,101,41,17.44,0,14,679,2,1,6952,28.7,23,449.63,0,28,2275.17,16,729,725,194,407032,0,3,1,3,9,35380,82,0,1,4288,63,24200,2,1,8,4,33919,15532,29.4,260,129,16,9,1,16,1,0,3,7,10,8,8,14,4,12,1,100,28.6,1,22000
Charged Off,1,257.67,4,159,11,2,20000,3,3,4,12,17,13.21,1,22,709,1,0,7302,32.6,17,1041.44,723.81,7,257.67,19,549,545,0,7302,2,0,1,1,12,0,74,3,4,5509,33,22400,2,0,3,5,913,9831,41.8,128,152,5,5,0,5,0,0,3,5,10,2,8,15,4,8,4,94.1,0,0,16900
Fully Paid,2,344.69,3,136,6,3,77213,2,2,3,166,9,18.17,0,73,674,2,1,59237,25.8,44,2307.02,0,24,12793.18,16,734,730,0,155521,2,2,0,0,45,96244,54,2,7,3046,36,80500,0,0,5,7,9720,6962,49.6,143,168,3,3,1,4,1,0,5,5,10,12,14,29,8,16,2,100,40,1,13800
Fully Paid,1,160.87,2,16,8,2,72000,1,9,10,125,24,6.52,0,125,714,0,1,4838,56.3,20,736.46,0,3,1560.65,3,744,740,0,142064,0,6,0,0,62,15913,68,1,2,0,65,8600,0,3,1,3,12915,5934,56.65,167,43,7,7,2,12,12,0,0,0,0,14,4,4,3,11,2,100,33.3,1,0
Charged Off,2,284.51,4,247,7,3,38000,1,2,3,205,31,21.07,0,132,704,0,0,7179,39.7,12,3048.38,1165.01,31,284.51,3,529,525,0,10353,1,2,0,1,13,3174,20,2,3,2701,30,18100,4,1,2,4,1150,6924,43.7,39,59,5,5,0,5,0,0,3,5,5,2,7,10,5,9,2,100,60,0,12300
Fully Paid,1,1096.53,2,52,10,3,104000,2,3,4,208,31,14.01,0,257,694,2,0,28475,51.8,31,709.15,0,23,33262.93,23,699,695,0,42952,0,1,0,0,50,14477,74,1,1,12992,52,55000,1,0,5,1,3068,8302,75,156,181,8,8,1,8,1,1,5,6,12,7,13,23,10,14,1,96.8,33.3,0,33200
Charged Off,1,597.17,3,559,4,3,39750,1,3,4,252,12,23.58,0,230,699,0,0,10987,52.3,13,3104.2,4382,37,597.17,13,589,585,0,32365,0,3,0,1,18,21378,73,1,2,9131,64,21000,1,0,3,3,5394,10013,52.3,106,163,11,11,0,11,11,0,2,4,5,6,4,7,2,7,1,84.6,0,0,21000
Fully Paid,1,284.07,2,372,10,1,47000,1,3,4,165,9,8.43,0,257,679,0,0,9747,26.7,22,1213.63,0,32,849.93,31,674,670,500,9747,2,0,0,0,12,0,74,2,5,4440,27,36500,0,0,0,5,812,20142,32.2,131.5,181,5,5,0,5,19,0,6,8,15,0,12,22,7,12,2,100,12.5,0,29700
Fully Paid,2,253.79,2,599,3,1,65000,1,3,4,271,14,23.84,0,260,789,0,0,9786,13.4,37,1842.63,0,31,8529.37,30,819,815,0,181540,2,6,2,3,1,65001,61,1,5,7909,42,73200,0,0,0,8,10086,41055,17.1,127,145,4,1,2,4,14,0,2,5,10,13,11,22,4,18,3,100,0,0,49500
Fully Paid,1,127.52,2,581,4,3,44500,3,3,4,276,25,15.83,0,310,674,0,1,502,4.2,24,399.02,0,28,2491.31,16,684,680,0,7980,1,2,1,1,5,7478,36,1,2,502,24,12000,0,1,1,3,1995,11498,4.2,147,142,9,5,3,9,9,0,1,2,5,11,2,10,1,4,2,100,0,1,12000
Fully Paid,1,367.96,4,555,5,3,70100,2,2,3,272,14,8.51,0,54,664,0,0,8280,77.4,10,2548.52,0,29,3036.6,28,674,670,0,26327,1,1,1,1,9,18047,84,2,2,5706,82,10700,2,0,6,3,5265,2420,77.4,9,88,6,6,0,6,4,2,3,4,7,1,4,9,3,5,3,80,50,0,10700
Fully Paid,1,450.43,2,337,6,1,100000,1,7,8,206,31,15.97,0,69,689,0,0,34250,36.1,14,2205.37,0,16,450.79,16,709,705,6594,451137,0,2,2,2,7,49789,89,0,0,11535,69,84500,0,1,1,3,64448,22057,36.1,134,216,54,7,2,54,7,0,2,2,3,6,3,6,3,7,2,100,0,0,34500
Fully Paid,1,187.77,1,482,3,1,105000,1,1,2,202,31,14.45,0,234,689,1,3,8353,65.3,11,753.1,0,16,187.74,13,649,645,0,182893,0,3,0,1,19,32262,60,0,2,1503,61,12800,3,0,1,3,20321,2953,51.6,103,115,19,19,1,83,6,0,3,3,3,5,5,5,5,9,0,100,0,0,6100
Fully Paid,1,482.61,2,205,5,1,92000,1,3,4,375,33,13.89,0,258,684,1,2,12703,35.2,31,415.46,0,1,14450.25,36,724,720,0,312996,0,2,2,2,8,40694,70,1,1,7045,42,36100,0,3,2,5,44714,23397,35.2,159,169,12,8,6,12,4,0,3,4,9,15,4,10,3,7,4,100,0,1,36100
Fully Paid,1,382.55,2,469,6,1,39400,1,3,4,368,4,26.32,0,312,709,1,0,10495,34.6,25,1277.57,0,21,7172.05,26,794,790,0,153211,0,2,0,1,18,21661,68,1,2,2688,52,30300,0,0,3,3,10214,8209,49.6,110,111,12,12,2,40,3,0,4,5,6,4,15,19,6,18,1,96,40,0,16300
Fully Paid,1,329.67,2,391,4,3,33000,1,3,4,223,13,21.75,0,55,714,0,1,8052,35.6,20,1833.28,0,9,329.46,26,704,700,0,23197,1,4,0,0,28,15145,56,2,6,2715,47,22600,0,0,1,6,1933,12925,37.9,52,76,5,5,0,5,2,0,6,6,10,4,8,16,7,12,2,100,33.3,0,20800
Fully Paid,1,143.53,3,396,4,3,32000,2,9,10,183,38,31.02,0,265,709,2,0,1294,11.7,16,836.37,0,15,1743.34,22,634,630,0,38865,2,6,2,5,1,37571,89,1,2,173,73,11100,3,3,3,7,3887,5422,3.2,73,72,6,1,0,6,0,1,2,2,2,8,4,7,4,10,3,87.5,0,0,5600
Fully Paid,2,937.06,5,189,10,1,120000,2,3,4,138,10,35.69,1,276,704,0,0,13993,32.2,54,4312.22,0,4,33789.51,28,749,745,0,440222,2,9,2,5,3,223030,106,0,2,5063,82,43400,2,0,3,7,20010,11939,33.7,254,115,17,3,3,17,6,0,2,5,9,28,13,22,5,25,2,98.1,0,0,18000
Charged Off,1,200.67,5,80,3,1,108000,3,3,4,167,9,33.47,4,71,674,2,0,3045,41,27,1393.48,404.32,31,47.01,26,649,645,95,316524,4,4,2,3,1,118276,88,3,3,1086,41,7450,1,0,7,7,28774,1063,62,143,192,4,1,2,7,0,0,4,3,5,17,6,8,5,11,6,78,75,0,4250
Fully Paid,1,203.44,3,316,5,2,38700,2,3,4,127,24,23.26,0,251,694,1,0,1960,19.2,10,1282.37,0,19,1393.81,6,639,635,133,38464,1,2,1,3,3,36504,91,0,1,1044,76,10200,8,0,3,4,9616,8240,19.2,98,253,15,3,0,15,3,0,2,2,2,7,2,3,2,4,1,100,0,0,10200
Fully Paid,1,765.1,2,13,3,1,75000,2,3,4,16,35,10.11,0,213,664,3,1,11763,39.5,25,3505.01,0,16,732.08,16,704,700,0,20031,2,1,0,1,16,8268,64,2,5,5200,47,29800,1,0,3,6,1541,9037,55,136,367,1,1,3,14,1,0,4,5,11,3,13,19,5,13,2,100,40,1,20100
Fully Paid,1,336.37,3,625,1,3,60000,3,3,4,383,43,3.3,0,309,719,0,0,6727,64.1,42,665.53,0,17,9001.57,21,759,755,0,6727,1,0,2,2,9,0,74,5,9,5756,64,10500,1,0,3,12,1682,2773,70.8,159,132,1,1,2,1,7,0,2,4,23,4,5,36,3,5,7,100,33.3,0,9500
Fully Paid,1,256.05,5,599,3,3,80000,2,3,4,45,30,9.57,0,181,669,3,0,4091,35.9,16,2090.02,0,25,2607.83,26,664,660,0,4091,3,0,0,0,46,0,74,7,8,1179,36,11400,0,0,3,8,409,3408,31.8,81,126,1,1,0,1,1,1,3,4,5,3,10,13,8,10,7,87.5,25,0,5000
Fully Paid,1,566.3,4,171,6,1,58800,1,3,4,338,4,20.45,0,175,669,1,0,9196,71.8,23,790.51,0,1,15662.52,7,694,690,0,10916,1,1,0,2,13,1720,34,2,2,2417,61,12800,2,0,2,4,1092,1388,83.7,125,198,1,1,1,1,0,1,6,6,9,4,10,17,9,11,2,59.1,66.7,0,8500
Fully Paid,1,732.38,3,318,11,1,54000,3,3,4,239,44,17.64,0,177,694,1,0,26438,60.8,30,4725.16,0,16,732.18,9,734,730,0,143634,0,1,0,1,13,23747,85,1,1,10748,70,43500,1,0,1,2,17954,14061,58.6,125,174,7,7,6,85,1,0,4,4,11,4,7,20,5,9,1,100,50,0,34000
Charged Off,2,377.36,5,257,5,3,73320,2,3,4,57,30,17.02,0,263,664,0,0,12105,96.8,19,881.94,1054.97,27,377.36,19,569,565,67,42894,2,2,1,3,5,30789,96,2,3,2106,96,12500,0,0,0,6,4766,0,101.7,101,109,4,4,0,28,15,0,3,3,4,9,7,10,6,9,3,100,100,0,5700
Fully Paid,1,273.39,3,192,1,3,42000,1,9,4,375,33,23.26,0,234,709,1,0,4414,40.5,10,1835.59,0,16,273.24,16,724,720,0,40965,3,2,1,2,6,36551,92,3,6,1721,81,10900,0,1,3,8,5121,5220,38.6,14,115,5,5,0,5,5,0,3,4,5,2,6,8,4,8,4,100,25,0,8500
Fully Paid,1,239.21,3,382,4,3,83000,2,3,4,84,8,21.96,0,259,684,0,0,17866,83.1,28,1542.44,0,22,1858.16,13,729,725,0,77240,0,4,2,2,8,59374,87,2,3,5904,85,21500,1,3,5,5,7022,763,95.2,157,107,12,8,0,21,9,0,4,4,13,12,7,16,6,11,4,100,100,0,15800
Fully Paid,1,652.7,2,198,1,2,55000,1,3,4,171,1,36.94,0,260,744,1,1,24365,43,32,3390.24,0,9,503.38,26,804,800,0,60903,3,3,1,1,2,36538,59,2,5,6383,51,56700,1,2,2,6,3384,23691,49.5,140,145,2,2,0,2,2,0,8,9,10,12,15,20,10,18,3,100,11.1,0,46900
Charged Off,2,774.14,6,103,8,3,68000,3,3,4,89,18,31.68,0,125,679,1,0,20769,69.7,33,2146.66,912.41,20,25,33,679,675,0,72831,2,4,2,6,3,52062,87,1,2,2739,77,29800,1,7,1,9,4855,1661,62.2,116,167,1,1,0,1,1,0,1,3,5,14,13,18,4,18,4,97,33.3,0,4400
Fully Paid,2,685.04,6,539,3,1,92000,3,3,4,210,31,24.16,0,253,729,0,0,25225,79.3,27,10776.17,0,3,17616.76,3,704,700,0,103632,2,3,2,3,2,55161,92,0,2,11308,88,31800,3,0,5,5,12954,2292,88.8,229,197,18,2,3,18,3,0,2,2,9,10,4,14,3,8,2,100,100,0,20400
Fully Paid,1,101.01,2,144,3,3,30407,1,7,8,241,20,20.61,0,98,714,0,0,1061,30.3,13,401.09,0,25,983.41,3,699,695,0,7804,0,2,0,1,21,6743,67,1,1,214,57,3500,0,0,1,2,1561,1286,14.3,66,190,7,7,0,62,7,0,1,2,6,6,3,7,2,4,1,92.3,0,0,1500
Fully Paid,2,553.49,4,49,3,1,137000,1,3,4,340,4,32.3,0,109,704,0,0,44174,45.8,62,7879.31,0,35,13092.73,26,794,790,0,883789,2,4,2,3,7,208715,80,5,7,11599,55,96500,1,0,5,13,40172,32399,51.6,138,707,4,4,5,4,5,0,10,10,13,28,17,29,13,22,9,100,30,0,66900
Fully Paid,1,1186.72,3,5,1,1,125000,2,3,4,242,20,24.19,0,182,714,0,0,47300,51.9,26,5803.98,0,18,20564.41,18,819,815,0,521496,0,2,1,2,9,70178,76,3,3,24033,60,91100,0,1,2,6,37250,37800,55.6,91,114,9,9,8,9,9,0,3,7,8,6,10,12,3,15,5,100,42.9,0,85100
Fully Paid,1,85.89,4,360,4,1,52000,3,4,6,217,13,28.38,1,150,674,1,1,7763,41.5,18,590.16,0,8,1106.34,31,689,685,0,42039,4,4,2,4,3,34276,81,3,5,1309,69,18700,3,0,5,9,2803,6662,43.1,33,173,1,1,0,3,3,1,7,8,8,5,12,12,11,16,5,88.9,28.6,0,11700
Fully Paid,1,777.55,1,335.5,3,1,132000,1,3,4,235,19,13.83,0,30,749,1,0,33231,48,32,2965.41,0,16,777.17,9,734,730,0,78666,1,3,3,4,1,17405,58,0,2,12966,51,69200,4,13,4,6,5619,22487,53.2,77,496,19,1,3,19,1,0,1,4,10,11,9,17,4,14,3,100,50,0,48100
Fully Paid,1,296,3,168,4,3,55000,1,2,3,1,17,35.52,0,107,719,2,0,11331,37.5,29,1826.44,0,35,1170.18,26,709,705,0,95330,3,15,5,8,3,83999,88,2,3,5496,76,30200,5,0,9,11,4767,11169,50.4,67,70,6,3,0,24,2,0,3,4,7,19,5,10,3,20,7,100,0,0,22500
Fully Paid,1,82.42,2,335.5,3,3,16488,1,3,4,25,6,38.06,0,262,774,1,0,2469,8.2,18,462.97,0,16,82.26,26,684,680,0,20449,0,2,1,2,8,17980,85,0,3,2368,40,30100,4,0,9,5,2045,18432,11.4,121,104,18,8,0,20,0,0,1,4,6,5,8,11,2,12,1,100,0,0,20800
Fully Paid,1,240.92,1,498,2,3,50000,1,2,3,225,19,14.86,1,259,719,0,0,6452,35.1,64,198.14,0,17,6999.45,17,754,750,0,53525,2,12,4,6,3,47073,86,0,1,4265,73,18400,1,1,0,7,2817,6100,51.2,157,157,15,3,0,15,16,0,2,4,14,36,9,28,3,21,4,96.8,0,0,12500
Charged Off,1,664.2,3,434,3,1,78000,1,3,4,172,1,27.1,0,71,709,0,0,40405,48.2,37,3417.2,1650,22,50,26,579,575,0,290569,0,1,0,1,21,22086,74,1,3,9404,55,83800,1,6,3,6,19371,29902,56.3,146,192,12,12,6,12,0,0,8,8,9,10,12,20,11,15,1,100,50,0,68400
Charged Off,2,794.21,3,135,3,1,110000,2,6,7,93,18,13.39,0,60,699,0,0,23315,47.2,32,5092.1,13403,2,794.21,34,624,620,1443,318752,1,1,0,0,63,5927,74,3,5,3690,47,49400,0,2,0,5,17708,13593,35.6,100,384,2,2,2,2,13,0,6,8,12,3,17,27,13,19,3,96.9,0,0,21100
Fully Paid,1,466.53,1,335.5,3,1,45000,3,3,4,340,4,10.67,3,118,714,0,0,16173,43.5,20,1435.97,0,37,7587.5,26,754,750,0,194062,0,0,0,0,275,0,74,0,1,4517,44,37200,1,0,1,1,24258,15785,30.5,275,182,18,18,2,27,5,0,2,5,11,1,9,17,4,10,0,85,0,0,22700
Charged Off,1,560.7,4,418,2,1,70000,1,3,4,39,27,8.78,0,201,709,1,0,15986,76.1,25,4140.43,0,32,560.7,26,544,540,0,178477,1,1,1,1,11,15051,88,2,4,6822,82,21000,0,0,2,5,25497,4714,77.2,122,141,4,4,1,4,4,0,4,4,13,2,5,21,4,7,3,100,75,0,20700
Fully Paid,2,251.25,3,345,5,3,40000,2,3,4,159,9,26.13,0,281,669,0,2,8192,71.2,14,2151.65,0,5,8450.13,5,714,710,0,25378,0,2,0,2,14,17186,71,0,0,6186,71,11500,1,0,1,2,3625,1749,81.6,136,72,30,14,0,49,9,0,3,4,6,5,5,8,4,7,0,92.9,50,2,9500
Fully Paid,1,271.04,4,388,3,2,15000,2,3,4,153,9,37.2,0,44,689,0,1,7933,66.7,14,719.46,0,4,6611.94,17,679,675,0,15043,0,1,0,0,32,7110,55,1,1,2891,61,11900,0,1,1,1,2149,239,95.4,94,208,8,8,0,28,11,0,3,3,6,2,6,11,6,8,1,100,66.7,1,5200
Charged Off,1,522.16,2,56,7,3,63000,1,3,4,44,30,35.19,0,78,674,1,0,20672,46,22,786.83,1278.31,17,522.16,34,594,590,0,68741,1,3,3,4,1,47691,90,0,0,7630,66,44900,1,0,3,4,5728,18097,53.2,101,108,31,1,0,42,4,0,5,6,10,7,8,14,6,12,3,100,50,0,38700
Fully Paid,1,271.04,1,14,3,1,49000,1,2,3,350,4,21.63,0,248,759,0,0,8775,11.7,29,381.76,0,7,6678.01,14,759,755,0,51250,0,1,0,0,141,42475,74,2,4,3402,12,75100,0,0,0,4,2847,38057,17.1,148,289,8,8,0,8,16,0,6,7,11,2,17,27,11,18,2,96.4,0,0,45900
Fully Paid,1,332.92,4,322,3,3,28000,1,9,4,224,19,27.95,0,25,699,0,0,1844,55.9,14,850.38,0,4,8373.67,25,779,775,0,14767,2,3,1,3,6,12923,62,2,3,791,61,3300,0,4,4,6,2110,459,69.4,116,94,6,6,0,6,6,0,2,2,4,8,4,6,3,7,3,100,50,0,1500
Charged Off,1,312.95,1,344,4,2,25000,1,3,4,340,4,29.91,0,290,744,0,0,9053,22.9,30,873.74,2729,21,350,26,659,655,0,22263,1,3,1,1,9,13210,91,2,5,2923,41,39500,1,1,2,6,1590,17888,23.6,53,86,4,4,0,12,8,0,4,5,11,4,13,26,7,16,3,100,0,0,23400
Fully Paid,1,187.77,1,599,3,1,49000,1,3,4,315,5,17.92,0,261,799,0,0,2212,4.4,16,463.98,0,24,4025.61,31,794,790,0,274367,2,2,0,1,23,15756,45,2,5,1600,21,50500,0,0,0,6,27437,19900,7.4,114,133,2,2,1,17,5,0,1,4,6,3,7,12,4,10,2,100,0,0,21500
Fully Paid,2,358.48,3,373,3,1,52000,1,6,7,58,30,15.37,0,93,724,1,0,12329,69.3,13,2919.63,0,5,12096.11,37,729,725,0,96594,1,1,0,1,24,9480,73,1,1,4132,71,17800,1,1,2,2,16099,168,96.1,24,250,3,3,3,33,3,0,1,1,5,1,4,9,3,6,1,100,100,0,4300
Fully Paid,1,1104.71,2,391,1,2,90000,2,3,4,352,4,13.36,0,274,754,0,0,15448,42.9,26,3047.28,0,24,22713.41,3,799,795,0,434242,0,1,0,1,19,25604,74,0,0,8369,58,36000,0,0,3,2,54280,5688,72.4,92,290,27,7,3,27,7,0,2,5,8,3,9,20,4,11,1,100,66.7,0,20600
Fully Paid,1,164.84,2,237,11,1,78000,1,3,4,301,39,21.21,0,171,704,1,0,34764,54.3,21,840.28,0,12,1892.09,26,744,740,0,151774,1,2,1,1,4,33383,76,1,6,10950,63,64000,1,2,3,7,8432,9477,77.3,156,246,12,4,1,12,5,0,6,7,7,3,15,16,9,19,2,100,57.1,0,41700
Fully Paid,2,523.48,4,404,4,1,75000,2,2,3,287,2,38.65,2,293,729,0,0,24345,42.6,49,2766.25,0,33,18930.43,26,729,725,0,210761,2,3,1,1,7,42009,65,2,5,11037,53,57200,0,8,1,6,11093,21529,46,147,387,2,2,3,3,4,0,3,10,17,11,17,34,5,22,3,95.9,22.2,0,39900
Charged Off,1,289.1,4,335.5,3,1,33130,1,3,4,283,16,11.52,1,222,669,1,0,7610,27.4,26,1241.66,611.63,14,289.1,21,514,510,1082,207921,2,0,0,0,59,0,74,4,5,2725,27,27800,1,1,3,5,12995,4275,38.9,103,259,0,0,1,26,0,1,1,3,6,3,17,22,7,18,4,92.3,0,0,7000
Fully Paid,1,522.16,2,632,5,3,87500,1,3,4,252,12,13.74,0,131,699,0,0,21151,83.9,17,2706.17,0,6,3065.33,26,719,715,0,31768,0,2,1,2,12,10617,37,1,1,6692,59,25200,1,0,1,3,2647,610,96.7,43,95,12,12,0,12,12,0,6,6,8,3,11,14,8,13,2,100,100,0,18500
Charged Off,1,563.31,1,341,3,1,80000,1,3,4,75,34,15.56,0,259,744,0,0,20724,82.6,6,1978.36,0,15,563.31,26,514,510,70,84064,0,0,0,1,18,12162,68,0,2,12840,76,25100,1,0,0,3,16813,4376,82.6,18,157,23,18,1,23,18,0,3,3,3,1,3,4,3,5,0,100,66.7,0,25100
Fully Paid,1,1115.77,2,171,2,3,105000,2,3,4,148,9,25.07,0,171,694,0,0,92939,85,26,2242.44,0,33,28360.86,32,719,715,0,103869,0,1,0,0,29,10930,63,0,1,25471,82,109300,0,0,0,1,10387,15361,85.8,128,246,17,17,1,17,17,0,8,8,11,3,10,22,8,11,0,100,75,0,108300
Fully Paid,1,396.01,1,392,2,3,40000,1,6,7,301,39,20.25,0,229,769,0,0,11221,20.1,17,1083.38,0,38,1966.79,37,724,720,0,29071,1,5,0,1,15,17850,64,1,1,2558,35,55800,0,1,0,2,2236,43081,16.8,36,175,1,1,0,36,5,0,6,6,9,5,8,12,7,13,1,100,0,0,51800
Fully Paid,1,178.53,2,71,10,3,48000,2,2,3,291,39,19.85,0,145,664,0,0,12503,64.8,68,467.39,0,11,3930.74,26,694,690,0,21160,0,1,0,6,13,8657,72,1,2,8479,68,19300,0,0,0,8,2645,5467,67.1,122,245,12,12,1,12,5,0,5,5,6,59,7,8,6,8,1,95.5,40,0,16600
Fully Paid,1,739.99,2,229,11,1,90247,1,2,4,107,41,17.09,0,228,684,0,0,21039,41.3,25,3429.04,0,3,7176.79,26,714,710,0,186007,3,1,1,2,7,21499,86,4,4,9895,56,51000,0,0,2,6,16910,344,97.7,124,187,5,5,2,5,5,0,3,3,9,8,9,15,6,11,5,84,100,0,14800
Fully Paid,2,298.77,3,641,2,1,175000,1,2,4,88,18,11.75,0,38,694,0,1,16659,47.5,25,431.39,0,23,12758.61,36,684,680,0,112859,2,4,2,4,6,96200,85,2,4,4651,76,35100,0,0,0,8,8061,12941,56.3,89,316,2,2,4,2,23,0,6,7,7,6,10,15,6,14,4,100,42.9,1,29600
Fully Paid,1,389.94,4,599,10,1,55000,2,3,4,254,12,16.85,0,282,739,0,0,5739,61.1,14,2579.46,0,8,4826.13,26,704,700,0,260988,2,2,2,2,4,46985,99,0,1,5035,91,9400,1,1,6,4,43498,3661,61.1,51,182,15,4,3,15,4,0,2,2,5,4,2,6,2,6,2,100,50,0,9400
Fully Paid,1,132.84,3,506,5,3,41501,2,3,4,46,30,12.9,0,262,689,0,0,8485,36.3,12,743,0,22,1030.14,26,694,690,972,82347,3,2,0,0,121,73862,126,4,5,2799,82,23400,0,0,0,5,10293,14592,34.9,121,32,1,1,0,2,15,0,5,5,5,6,6,6,6,8,4,100,0,0,22400
Fully Paid,1,659.33,2,248,7,3,60000,1,3,4,109,41,22.62,0,72,689,2,0,29929,61.5,20,3657.7,0,38,3250.36,26,689,685,0,39394,1,1,0,1,17,9465,63,2,2,13008,62,48700,0,0,3,3,3939,14271,67.7,17,180,4,4,0,4,4,0,5,7,13,1,9,19,5,10,2,100,28.6,0,44200
Fully Paid,1,318.79,2,32,3,1,59307,1,2,3,207,31,32.7,1,278,694,1,0,24399,59.5,30,1502.5,0,9,638.18,9,694,690,0,134518,2,3,1,2,4,18315,63,1,1,4960,61,41000,3,1,3,3,8407,4473,76.3,228,230,5,4,1,5,4,0,4,4,11,7,13,22,11,17,2,93.3,75,0,18900
Charged Off,1,714.83,5,552,1,1,55000,1,3,4,332,29,15.56,0,173,704,2,0,6069,38.4,26,1909.67,0,4,35.74,18,504,500,0,236037,5,1,2,3,2,31456,99,3,6,2127,79,15800,2,1,10,11,21458,5030,30.1,222,100,4,2,8,29,2,0,2,2,4,5,9,13,4,11,7,96.2,0,0,7200
Fully Paid,2,467.03,3,473,3,1,82000,1,3,4,64,30,15.07,0,297,734,0,0,27092,35,34,1353.07,0,17,20052.89,6,714,710,0,129615,3,1,1,2,7,18450,92,5,11,7622,47,77300,0,3,1,13,7201,25465,23.3,122,315,1,1,2,1,12,0,2,5,11,7,16,25,11,18,6,100,0,0,33200
Fully Paid,1,331.42,2,582,6,1,60000,1,3,4,117,45,15.39,1,226,689,0,1,10760,62.6,19,1237.5,0,8,4458.64,26,719,715,0,107112,2,4,0,0,38,10578,46,1,2,3415,53,17200,0,0,1,3,8926,3707,53.1,107,139,1,1,5,1,5,0,2,3,5,5,6,8,5,13,2,84.2,0,0,7900
Charged Off,1,163.73,4,1,7,3,56000,1,5,5,36,27,10.03,1,229,669,1,0,2380,27,17,614.48,0,30,163.73,36,529,525,7233,2380,1,0,0,0,28,0,0,2,11,364,27,8900,0,1,2,11,198,400,71,28,175,5,5,1,12,2,0,3,5,5,1,12,15,8,12,2,100,33.3,0,1200
Fully Paid,1,164.84,2,170,2,3,17000,2,9,10,18,26,27.9,0,57,694,1,0,6378,44.3,11,852.44,0,25,1739.41,25,634,630,0,55327,3,2,1,1,2,48949,99,2,3,64,68,14400,0,4,2,4,6916,2736,2.3,52,45,2,2,0,30,4,0,1,1,1,4,6,7,5,8,3,100,0,0,2800
Fully Paid,1,246.99,1,335.5,3,1,45000,1,4,6,15,35,15.15,0,309,794,0,0,5890,23.7,26,890.66,0,16,246.61,16,674,670,0,317061,0,1,1,2,8,101301,79,0,0,2696,54,24900,0,0,0,2,28824,7004,27.8,112,159,26,8,1,37,5,0,1,3,12,8,8,17,3,12,1,100,0,0,9700
